Date,Open,Close,COVID Case,COVID Death,Volume,Value
2012-05-17,0.103096,0.103096,0,0,112.34,35.22279
2012-05-18,0.10722,0.10722,0,0,112.34,35.22279
2012-05-21,0.105158,0.105158,0,0,112.34,35.22279
2012-05-22,0.10722,0.101034,0,0,112.34,35.22279
2012-05-23,0.103096,0.103096,0,0,112.34,35.22279
2012-05-24,0.10722,0.111343,0,0,112.34,35.22279
2012-05-25,0.109281,0.111343,0,0,112.34,35.22279
2012-05-28,0.101034,0.101034,0,0,112.34,35.22279
2012-05-29,0.109281,0.109281,0,0,112.34,35.22279
2012-05-30,0.101034,0.109281,0,0,112.34,35.22279
2012-05-31,0.10722,0.109281,0,0,112.34,35.22279
2012-06-01,0.109281,0.109281,0,0,112.34,35.22279
2012-06-04,0.101034,0.10722,0,0,112.34,35.22279
2012-06-05,0.098972,0.10722,0,0,112.34,35.22279
2012-06-06,0.105158,0.105158,0,0,112.34,35.22279
2012-06-07,0.105158,0.115467,0,0,112.34,35.22279
2012-06-08,0.115467,0.115467,0,0,112.34,35.22279
2012-06-11,0.105158,0.098972,0,0,112.34,35.22279
2012-06-12,0.103096,0.103096,0,0,112.34,35.22279
2012-06-13,0.098972,0.098972,0,0,112.34,35.22279
2012-06-14,0.098972,0.10722,0,0,112.34,35.22279
2012-06-15,0.10722,0.10722,0,0,112.34,35.22279
2012-06-18,0.10722,0.10722,0,0,112.34,35.22279
2012-06-19,0.10722,0.10722,0,0,112.34,35.22279
2012-06-20,0.10722,0.111343,0,0,112.34,35.22279
2012-06-21,0.115467,0.10722,0,0,112.34,35.22279
2012-06-22,0.10722,0.10722,0,0,112.34,35.22279
2012-06-25,0.101034,0.101034,0,0,112.34,35.22279
2012-06-26,0.098972,0.103096,0,0,112.34,35.22279
2012-06-27,0.098972,0.103096,0,0,112.34,35.22279
2012-06-28,0.098972,0.103096,0,0,112.34,35.22279
2012-06-29,0.103096,0.103096,0,0,112.34,35.22279
2012-07-02,0.103096,0.103096,0,0,111.63,33.17799
2012-07-03,0.098972,0.098972,0,0,111.63,33.17799
2012-07-04,0.098972,0.098972,0,0,111.63,33.17799
2012-07-05,0.098972,0.103096,0,0,111.63,33.17799
2012-07-06,0.103096,0.10722,0,0,111.63,33.17799
2012-07-09,0.10722,0.10722,0,0,111.63,33.17799
2012-07-10,0.098972,0.098972,0,0,111.63,33.17799
2012-07-11,0.115467,0.111343,0,0,111.63,33.17799
2012-07-12,0.098972,0.098972,0,0,111.63,33.17799
2012-07-13,0.10722,0.101034,0,0,111.63,33.17799
2012-07-16,0.101034,0.10722,0,0,111.63,33.17799
2012-07-17,0.098972,0.10722,0,0,111.63,33.17799
2012-07-18,0.103096,0.10722,0,0,111.63,33.17799
2012-07-19,0.10722,0.111343,0,0,111.63,33.17799
2012-07-20,0.111343,0.111343,0,0,111.63,33.17799
2012-07-23,0.111343,0.111343,0,0,111.63,33.17799
2012-07-24,0.113405,0.113405,0,0,111.63,33.17799
2012-07-25,0.113405,0.113405,0,0,111.63,33.17799
2012-07-26,0.103096,0.103096,0,0,111.63,33.17799
2012-07-27,0.098972,0.105158,0,0,111.63,33.17799
2012-07-30,0.105158,0.103096,0,0,111.63,33.17799
2012-07-31,0.10722,0.123715,0,0,111.63,33.17799
2012-08-01,0.105158,0.119591,0,0,111.63,33.17799
2012-08-02,0.10722,0.115467,0,0,111.63,33.17799
2012-08-03,0.115467,0.119591,0,0,111.63,33.17799
2012-08-06,0.119591,0.119591,0,0,111.63,33.17799
2012-08-07,0.10722,0.10722,0,0,111.63,33.17799
2012-08-08,0.105158,0.105158,0,0,111.63,33.17799
2012-08-09,0.105158,0.105158,0,0,111.63,33.17799
2012-08-10,0.105158,0.111343,0,0,111.63,33.17799
2012-08-13,0.105158,0.10722,0,0,111.63,33.17799
2012-08-14,0.105158,0.111343,0,0,111.63,33.17799
2012-08-15,0.111343,0.115467,0,0,111.63,33.17799
2012-08-16,0.10722,0.10722,0,0,111.63,33.17799
2012-08-17,0.10722,0.10722,0,0,111.63,33.17799
2012-08-22,0.10722,0.109281,0,0,111.63,33.17799
2012-08-23,0.115467,0.105158,0,0,111.63,33.17799
2012-08-24,0.115467,0.111343,0,0,111.63,33.17799
2012-08-27,0.10722,0.10722,0,0,111.63,33.17799
2012-08-28,0.109281,0.123715,0,0,111.63,33.17799
2012-08-29,0.119591,0.123715,0,0,111.63,33.17799
2012-08-30,0.123715,0.123715,0,0,111.63,33.17799
2012-09-03,0.111343,0.111343,0,0,111.63,33.17799
2012-09-04,0.111343,0.119591,0,0,111.63,33.17799
2012-09-05,0.109281,0.115467,0,0,111.63,33.17799
2012-09-06,0.115467,0.115467,0,0,111.63,33.17799
2012-09-07,0.115467,0.115467,0,0,111.63,33.17799
2012-09-10,0.109281,0.113405,0,0,111.63,33.17799
2012-09-11,0.10722,0.10722,0,0,111.63,33.17799
2012-09-12,0.109281,0.111343,0,0,111.63,33.17799
2012-09-13,0.10722,0.10722,0,0,111.63,33.17799
2012-09-14,0.109281,0.115467,0,0,111.63,33.17799
2012-09-18,0.10722,0.10722,0,0,111.63,33.17799
2012-09-19,0.111343,0.119591,0,0,111.63,33.17799
2012-09-20,0.119591,0.119591,0,0,111.63,33.17799
2012-09-21,0.119591,0.119591,0,0,111.63,33.17799
2012-09-24,0.10722,0.10722,0,0,111.63,33.17799
2012-09-25,0.10722,0.10722,0,0,111.63,33.17799
2012-09-26,0.105158,0.111343,0,0,111.63,33.17799
2012-09-27,0.111343,0.111343,0,0,111.63,33.17799
2012-09-28,0.111343,0.111343,0,0,111.63,33.17799
2012-10-01,0.10722,0.10722,0,0,98.828,35.22279
2012-10-02,0.105158,0.111343,0,0,98.828,35.22279
2012-10-03,0.111343,0.111343,0,0,98.828,35.22279
2012-10-04,0.105158,0.111343,0,0,98.828,35.22279
2012-10-05,0.111343,0.111343,0,0,98.828,35.22279
2012-10-08,0.111343,0.111343,0,0,98.828,35.22279
2012-10-09,0.111343,0.111343,0,0,98.828,35.22279
2012-10-10,0.111343,0.111343,0,0,98.828,35.22279
2012-10-11,0.111343,0.111343,0,0,98.828,35.22279
2012-10-12,0.111343,0.111343,0,0,98.828,35.22279
2012-10-15,0.10722,0.10722,0,0,98.828,35.22279
2012-10-16,0.10722,0.10722,0,0,98.828,35.22279
2012-10-17,0.10722,0.10722,0,0,98.828,35.22279
2012-10-18,0.10722,0.115467,0,0,98.828,35.22279
2012-10-19,0.10722,0.10722,0,0,98.828,35.22279
2012-10-22,0.10722,0.10722,0,0,98.828,35.22279
2012-10-23,0.10722,0.10722,0,0,98.828,35.22279
2012-10-24,0.10722,0.10722,0,0,98.828,35.22279
2012-10-25,0.105158,0.105158,0,0,98.828,35.22279
2012-10-29,0.115467,0.115467,0,0,98.828,35.22279
2012-10-30,0.10722,0.10722,0,0,98.828,35.22279
2012-10-31,0.115467,0.115467,0,0,98.828,35.22279
2012-11-01,0.115467,0.115467,0,0,98.828,35.22279
2012-11-02,0.10722,0.113405,0,0,98.828,35.22279
2012-11-05,0.10722,0.115467,0,0,98.828,35.22279
2012-11-06,0.115467,0.115467,0,0,98.828,35.22279
2012-11-07,0.115467,0.115467,0,0,98.828,35.22279
2012-11-08,0.115467,0.115467,0,0,98.828,35.22279
2012-11-09,0.109281,0.115467,0,0,98.828,35.22279
2012-11-12,0.115467,0.115467,0,0,98.828,35.22279
2012-11-14,0.115467,0.115467,0,0,98.828,35.22279
2012-11-16,0.103096,0.103096,0,0,98.828,35.22279
2012-11-19,0.105158,0.121653,0,0,98.828,35.22279
2012-11-20,0.121653,0.121653,0,0,98.828,35.22279
2012-11-21,0.10722,0.10722,0,0,98.828,35.22279
2012-11-22,0.111343,0.115467,0,0,98.828,35.22279
2012-11-23,0.115467,0.115467,0,0,98.828,35.22279
2012-11-26,0.115467,0.115467,0,0,98.828,35.22279
2012-11-27,0.115467,0.115467,0,0,98.828,35.22279
2012-11-28,0.115467,0.115467,0,0,98.828,35.22279
2012-11-29,0.103096,0.113405,0,0,98.828,35.22279
2012-11-30,0.115467,0.115467,0,0,98.828,35.22279
2012-12-03,0.115467,0.119591,0,0,98.828,35.22279
2012-12-04,0.119591,0.119591,0,0,98.828,35.22279
2012-12-05,0.111343,0.111343,0,0,98.828,35.22279
2012-12-06,0.10722,0.10722,0,0,98.828,35.22279
2012-12-07,0.111343,0.111343,0,0,98.828,35.22279
2012-12-10,0.10722,0.117529,0,0,98.828,35.22279
2012-12-11,0.117529,0.117529,0,0,98.828,35.22279
2012-12-12,0.117529,0.117529,0,0,98.828,35.22279
2012-12-13,0.115467,0.119591,0,0,98.828,35.22279
2012-12-14,0.119591,0.123715,0,0,98.828,35.22279
2012-12-17,0.117529,0.117529,0,0,98.828,35.22279
2012-12-18,0.119591,0.123715,0,0,98.828,35.22279
2012-12-19,0.123715,0.127839,0,0,98.828,35.22279
2012-12-20,0.123715,0.123715,0,0,98.828,35.22279
2012-12-21,0.127839,0.119591,0,0,98.828,35.22279
2012-12-24,0.119591,0.131963,0,0,98.828,35.22279
2012-12-26,0.121653,0.123715,0,0,98.828,35.22279
2012-12-27,0.121653,0.123715,0,0,98.828,35.22279
2012-12-28,0.121653,0.131963,0,0,98.828,35.22279
2012-12-31,0.125777,0.123715,0,0,98.828,35.22279
2013-01-02,0.119591,0.119591,0,0,92.574,33.15206
2013-01-03,0.121653,0.123715,0,0,92.574,33.15206
2013-01-04,0.121653,0.127839,0,0,92.574,33.15206
2013-01-07,0.127839,0.127839,0,0,92.574,33.15206
2013-01-08,0.127839,0.127839,0,0,92.574,33.15206
2013-01-09,0.125777,0.131963,0,0,92.574,33.15206
2013-01-10,0.129901,0.144334,0,0,92.574,33.15206
2013-01-11,0.144334,0.142272,0,0,92.574,33.15206
2013-01-14,0.154644,0.152582,0,0,92.574,33.15206
2013-01-15,0.144334,0.154644,0,0,92.574,33.15206
2013-01-16,0.148458,0.15052,0,0,92.574,33.15206
2013-01-17,0.144334,0.142272,0,0,92.574,33.15206
2013-01-18,0.138148,0.152582,0,0,92.574,33.15206
2013-01-21,0.154644,0.138148,0,0,92.574,33.15206
2013-01-22,0.138148,0.138148,0,0,92.574,33.15206
2013-01-23,0.138148,0.138148,0,0,92.574,33.15206
2013-01-25,0.14021,0.144334,0,0,92.574,33.15206
2013-01-29,0.138148,0.146396,0,0,92.574,33.15206
2013-01-30,0.156706,0.154644,0,0,92.574,33.15206
2013-01-31,0.154644,0.154644,0,0,92.574,33.15206
2013-02-04,0.144334,0.138148,0,0,92.574,33.15206
2013-02-05,0.136086,0.144334,0,0,92.574,33.15206
2013-02-06,0.144334,0.144334,0,0,92.574,33.15206
2013-02-07,0.144334,0.144334,0,0,92.574,33.15206
2013-02-08,0.14021,0.14021,0,0,92.574,33.15206
2013-02-13,0.127839,0.156706,0,0,92.574,33.15206
2013-02-14,0.134025,0.134025,0,0,92.574,33.15206
2013-02-15,0.134025,0.146396,0,0,92.574,33.15206
2013-02-18,0.142272,0.144334,0,0,92.574,33.15206
2013-02-19,0.129901,0.14021,0,0,92.574,33.15206
2013-02-20,0.14021,0.138148,0,0,92.574,33.15206
2013-02-21,0.138148,0.138148,0,0,92.574,33.15206
2013-02-22,0.131963,0.144334,0,0,92.574,33.15206
2013-02-25,0.144334,0.144334,0,0,92.574,33.15206
2013-02-26,0.127839,0.127839,0,0,92.574,33.15206
2013-02-27,0.127839,0.127839,0,0,92.574,33.15206
2013-02-28,0.136086,0.14021,0,0,92.574,33.15206
2013-03-01,0.14021,0.14021,0,0,92.574,33.15206
2013-03-04,0.14021,0.14021,0,0,92.574,33.15206
2013-03-05,0.14021,0.14021,0,0,92.574,33.15206
2013-03-06,0.144334,0.146396,0,0,92.574,33.15206
2013-03-07,0.146396,0.146396,0,0,92.574,33.15206
2013-03-08,0.146396,0.146396,0,0,92.574,33.15206
2013-03-11,0.144334,0.164953,0,0,92.574,33.15206
2013-03-12,0.144334,0.144334,0,0,92.574,33.15206
2013-03-13,0.136086,0.136086,0,0,92.574,33.15206
2013-03-14,0.136086,0.136086,0,0,92.574,33.15206
2013-03-15,0.136086,0.152582,0,0,92.574,33.15206
2013-03-18,0.148458,0.146396,0,0,92.574,33.15206
2013-03-19,0.144334,0.156706,0,0,92.574,33.15206
2013-03-20,0.152582,0.154644,0,0,92.574,33.15206
2013-03-21,0.15052,0.156706,0,0,92.574,33.15206
2013-03-22,0.154644,0.158768,0,0,92.574,33.15206
2013-03-25,0.156706,0.164953,0,0,92.574,33.15206
2013-03-26,0.156706,0.156706,0,0,92.574,33.15206
2013-03-27,0.156706,0.156706,0,0,92.574,33.15206
2013-03-28,0.154644,0.154644,0,0,92.574,33.15206
2013-03-29,0.156706,0.164953,0,0,92.574,33.15206
2013-04-01,0.158768,0.158768,0,0,94.59,35.63635
2013-04-02,0.164953,0.164953,0,0,94.59,35.63635
2013-04-03,0.156706,0.158768,0,0,94.59,35.63635
2013-04-04,0.156706,0.156706,0,0,94.59,35.63635
2013-04-05,0.16083,0.169077,0,0,94.59,35.63635
2013-04-08,0.167015,0.181449,0,0,94.59,35.63635
2013-04-09,0.181449,0.197944,0,0,94.59,35.63635
2013-04-10,0.189696,0.187635,0,0,94.59,35.63635
2013-04-11,0.187635,0.187635,0,0,94.59,35.63635
2013-04-12,0.187635,0.187635,0,0,94.59,35.63635
2013-04-15,0.185573,0.187635,0,0,94.59,35.63635
2013-04-16,0.185573,0.177325,0,0,94.59,35.63635
2013-04-17,0.177325,0.185573,0,0,94.59,35.63635
2013-04-18,0.185573,0.185573,0,0,94.59,35.63635
2013-04-19,0.185573,0.185573,0,0,94.59,35.63635
2013-04-22,0.179387,0.181449,0,0,94.59,35.63635
2013-04-23,0.173201,0.173201,0,0,94.59,35.63635
2013-04-24,0.164953,0.173201,0,0,94.59,35.63635
2013-04-25,0.173201,0.167015,0,0,94.59,35.63635
2013-04-26,0.167015,0.181449,0,0,94.59,35.63635
2013-04-29,0.169077,0.162891,0,0,94.59,35.63635
2013-04-30,0.162891,0.173201,0,0,94.59,35.63635
2013-05-02,0.167015,0.162891,0,0,94.59,35.63635
2013-05-03,0.152582,0.162891,0,0,94.59,35.63635
2013-05-06,0.173201,0.19382,0,0,94.59,35.63635
2013-05-07,0.175263,0.191758,0,0,94.59,35.63635
2013-05-08,0.181449,0.185573,0,0,94.59,35.63635
2013-05-09,0.179387,0.19382,0,0,94.59,35.63635
2013-05-10,0.191758,0.197944,0,0,94.59,35.63635
2013-05-13,0.19382,0.20413,0,0,94.59,35.63635
2013-05-14,0.210316,0.218563,0,0,94.59,35.63635
2013-05-15,0.226811,0.226811,0,0,94.59,35.63635
2013-05-16,0.235059,0.237121,0,0,94.59,35.63635
2013-05-17,0.230935,0.226811,0,0,94.59,35.63635
2013-05-20,0.230935,0.235059,0,0,94.59,35.63635
2013-05-21,0.235059,0.235059,0,0,94.59,35.63635
2013-05-22,0.239183,0.261864,0,0,94.59,35.63635
2013-05-23,0.243306,0.235059,0,0,94.59,35.63635
2013-05-27,0.235059,0.245368,0,0,94.59,35.63635
2013-05-28,0.24743,0.325783,0,0,94.59,35.63635
2013-05-29,0.336093,0.362898,0,0,94.59,35.63635
2013-05-30,0.362898,0.379393,0,0,94.59,35.63635
2013-05-31,0.373208,0.358774,0,0,94.59,35.63635
2013-06-03,0.350527,0.340217,0,0,94.59,35.63635
2013-06-04,0.331969,0.30104,0,0,94.59,35.63635
2013-06-05,0.298978,0.317536,0,0,94.59,35.63635
2013-06-06,0.317536,0.32166,0,0,94.59,35.63635
2013-06-07,0.32166,0.338155,0,0,94.59,35.63635
2013-06-10,0.358774,0.342279,0,0,94.59,35.63635
2013-06-11,0.348465,0.360836,0,0,94.59,35.63635
2013-06-12,0.367022,0.352588,0,0,94.59,35.63635
2013-06-13,0.352588,0.350527,0,0,94.59,35.63635
2013-06-14,0.350527,0.344341,0,0,94.59,35.63635
2013-06-17,0.350527,0.340217,0,0,94.59,35.63635
2013-06-18,0.338155,0.340217,0,0,94.59,35.63635
2013-06-19,0.338155,0.336093,0,0,94.59,35.63635
2013-06-20,0.32166,0.334031,0,0,94.59,35.63635
2013-06-21,0.31135,0.325783,0,0,94.59,35.63635
2013-06-24,0.313412,0.290731,0,0,94.59,35.63635
2013-06-25,0.272173,0.26805,0,0,94.59,35.63635
2013-06-26,0.272173,0.255678,0,0,94.59,35.63635
2013-06-27,0.255678,0.263926,0,0,94.59,35.63635
2013-06-28,0.259802,0.276297,0,0,94.59,35.63635
2013-07-01,0.26805,0.270112,0,0,94.961,38.59001
2013-07-02,0.26805,0.270112,0,0,94.961,38.59001
2013-07-03,0.26805,0.265988,0,0,94.961,38.59001
2013-07-04,0.265988,0.272173,0,0,94.961,38.59001
2013-07-05,0.276297,0.296917,0,0,94.961,38.59001
2013-07-08,0.298978,0.290731,0,0,94.961,38.59001
2013-07-09,0.292793,0.30104,0,0,94.961,38.59001
2013-07-10,0.298978,0.30104,0,0,94.961,38.59001
2013-07-11,0.30104,0.298978,0,0,94.961,38.59001
2013-07-12,0.290731,0.294855,0,0,94.961,38.59001
2013-07-15,0.286607,0.292793,0,0,94.961,38.59001
2013-07-16,0.288669,0.286607,0,0,94.961,38.59001
2013-07-17,0.288669,0.296917,0,0,94.961,38.59001
2013-07-18,0.296917,0.290731,0,0,94.961,38.59001
2013-07-19,0.292793,0.288669,0,0,94.961,38.59001
2013-07-22,0.288669,0.294855,0,0,94.961,38.59001
2013-07-23,0.284545,0.280421,0,0,94.961,38.59001
2013-07-24,0.278359,0.278359,0,0,94.961,38.59001
2013-07-25,0.274235,0.290731,0,0,94.961,38.59001
2013-07-26,0.278359,0.292793,0,0,94.961,38.59001
2013-07-29,0.286607,0.292793,0,0,94.961,38.59001
2013-07-30,0.284545,0.286607,0,0,94.961,38.59001
2013-07-31,0.286607,0.284545,0,0,94.961,38.59001
2013-08-01,0.282483,0.284545,0,0,94.961,38.59001
2013-08-02,0.280421,0.280421,0,0,94.961,38.59001
2013-08-05,0.280421,0.290731,0,0,94.961,38.59001
2013-08-06,0.290731,0.294855,0,0,94.961,38.59001
2013-08-12,0.296917,0.32166,0,0,94.961,38.59001
2013-08-13,0.317536,0.309288,0,0,94.961,38.59001
2013-08-14,0.309288,0.315474,0,0,94.961,38.59001
2013-08-15,0.31135,0.31135,0,0,94.961,38.59001
2013-08-16,0.31135,0.313412,0,0,94.961,38.59001
2013-08-19,0.31135,0.309288,0,0,94.961,38.59001
2013-08-20,0.307226,0.303102,0,0,94.961,38.59001
2013-08-21,0.305164,0.30104,0,0,94.961,38.59001
2013-08-22,0.305164,0.294855,0,0,94.961,38.59001
2013-08-23,0.294855,0.294855,0,0,94.961,38.59001
2013-08-26,0.292793,0.294855,0,0,94.961,38.59001
2013-08-27,0.276297,0.272173,0,0,94.961,38.59001
2013-08-28,0.263926,0.25774,0,0,94.961,38.59001
2013-08-29,0.259802,0.259802,0,0,94.961,38.59001
2013-08-30,0.276297,0.280421,0,0,94.961,38.59001
2013-09-02,0.270112,0.305164,0,0,94.961,38.59001
2013-09-03,0.305164,0.305164,0,0,94.961,38.59001
2013-09-04,0.282483,0.282483,0,0,94.961,38.59001
2013-09-05,0.282483,0.280421,0,0,94.961,38.59001
2013-09-06,0.280421,0.276297,0,0,94.961,38.59001
2013-09-09,0.276297,0.288669,0,0,94.961,38.59001
2013-09-10,0.284545,0.278359,0,0,94.961,38.59001
2013-09-11,0.282483,0.30104,0,0,94.961,38.59001
2013-09-12,0.305164,0.331969,0,0,94.961,38.59001
2013-09-13,0.331969,0.37527,0,0,94.961,38.59001
2013-09-17,0.478366,0.511357,0,0,94.961,38.59001
2013-09-18,0.663939,0.672187,0,0,94.961,38.59001
2013-09-19,0.717549,0.866007,0,0,94.961,38.59001
2013-09-20,0.878379,0.903122,0,0,94.961,38.59001
2013-09-23,0.919617,0.927865,0,0,94.961,38.59001
2013-09-24,0.927865,0.907246,0,0,94.961,38.59001
2013-09-25,0.907246,0.878379,0,0,94.961,38.59001
2013-09-26,0.866007,0.837141,0,0,94.961,38.59001
2013-09-27,0.824769,0.80415,0,0,94.961,38.59001
2013-09-30,0.80415,0.800026,0,0,94.961,38.59001
2013-10-01,0.791778,0.890751,0,0,98.999,44.99
2013-10-02,0.919617,0.903122,0,0,98.999,44.99
2013-10-03,0.907246,0.890751,0,0,98.999,44.99
2013-10-04,0.886627,0.903122,0,0,98.999,44.99
2013-10-07,0.907246,0.870131,0,0,98.999,44.99
2013-10-08,0.870131,0.870131,0,0,98.999,44.99
2013-10-09,0.85776,0.849512,0,0,98.999,44.99
2013-10-10,0.861884,0.866007,0,0,98.999,44.99
2013-10-11,0.886627,0.866007,0,0,98.999,44.99
2013-10-14,0.866007,0.861884,0,0,98.999,44.99
2013-10-16,0.861884,0.861884,0,0,98.999,44.99
2013-10-17,0.85776,0.866007,0,0,98.999,44.99
2013-10-18,0.861884,0.85776,0,0,98.999,44.99
2013-10-21,0.861884,0.861884,0,0,98.999,44.99
2013-10-22,0.85776,0.853636,0,0,98.999,44.99
2013-10-23,0.849512,0.833017,0,0,98.999,44.99
2013-10-24,0.833017,0.824769,0,0,98.999,44.99
2013-10-25,0.816521,0.828893,0,0,98.999,44.99
2013-10-28,0.828893,0.878379,0,0,98.999,44.99
2013-10-29,0.861884,0.894874,0,0,98.999,44.99
2013-10-30,0.894874,0.878379,0,0,98.999,44.99
2013-10-31,0.882503,0.882503,0,0,98.999,44.99
2013-11-01,0.878379,0.85776,0,0,98.999,44.99
2013-11-04,0.870131,0.861884,0,0,98.999,44.99
2013-11-06,0.85776,0.85776,0,0,98.999,44.99
2013-11-07,0.85776,0.866007,0,0,98.999,44.99
2013-11-08,0.866007,0.866007,0,0,98.999,44.99
2013-11-11,0.866007,0.874255,0,0,98.999,44.99
2013-11-12,0.866007,0.874255,0,0,98.999,44.99
2013-11-13,0.870131,0.874255,0,0,98.999,44.99
2013-11-14,0.870131,0.861884,0,0,98.999,44.99
2013-11-15,0.866007,0.907246,0,0,98.999,44.99
2013-11-18,0.923741,1.030961,0,0,98.999,44.99
2013-11-19,1.068076,1.059828,0,0,98.999,44.99
2013-11-20,1.051581,1.035085,0,0,98.999,44.99
2013-11-21,1.030961,1.030961,0,0,98.999,44.99
2013-11-22,1.030961,1.142305,0,0,98.999,44.99
2013-11-25,1.175296,1.150553,0,0,98.999,44.99
2013-11-26,1.146429,1.12581,0,0,98.999,44.99
2013-11-27,1.129934,1.121686,0,0,98.999,44.99
2013-11-28,1.121686,1.12581,0,0,98.999,44.99
2013-11-29,1.138181,1.121686,0,0,98.999,44.99
2013-12-02,1.134058,1.129934,0,0,98.999,44.99
2013-12-03,1.12581,1.121686,0,0,98.999,44.99
2013-12-04,1.12581,1.105191,0,0,98.999,44.99
2013-12-05,1.105191,1.113438,0,0,98.999,44.99
2013-12-06,1.113438,1.113438,0,0,98.999,44.99
2013-12-09,1.117562,1.109314,0,0,98.999,44.99
2013-12-10,1.113438,1.195915,0,0,98.999,44.99
2013-12-11,1.195915,1.253649,0,0,98.999,44.99
2013-12-12,1.270144,1.257773,0,0,98.999,44.99
2013-12-13,1.290764,1.245401,0,0,98.999,44.99
2013-12-16,1.261897,1.23303,0,0,98.999,44.99
2013-12-17,1.245401,1.23303,0,0,98.999,44.99
2013-12-18,1.245401,1.352621,0,0,98.999,44.99
2013-12-19,1.352621,1.422727,0,0,98.999,44.99
2013-12-20,1.406231,1.373241,0,0,98.999,44.99
2013-12-23,1.369117,1.373241,0,0,98.999,44.99
2013-12-24,1.377365,1.397984,0,0,98.999,44.99
2013-12-26,1.410355,1.385612,0,0,98.999,44.99
2013-12-27,1.385612,1.402108,0,0,98.999,44.99
2013-12-30,1.406231,1.509328,0,0,98.999,44.99
2013-12-31,1.525823,1.567062,0,0,98.999,44.99
2014-01-02,1.583557,1.645415,0,0,92.905,40.4052
2014-01-03,1.657786,1.723768,0,0,92.905,40.4052
2014-01-06,1.859855,1.797997,0,0,92.905,40.4052
2014-01-07,1.793873,1.826864,0,0,92.905,40.4052
2014-01-08,1.880474,1.855731,0,0,92.905,40.4052
2014-01-09,1.868102,1.851607,0,0,92.905,40.4052
2014-01-10,1.863979,1.859855,0,0,92.905,40.4052
2014-01-13,1.859855,1.859855,0,0,92.905,40.4052
2014-01-15,1.814492,1.624795,0,0,92.905,40.4052
2014-01-16,1.583557,1.517575,0,0,92.905,40.4052
2014-01-20,1.740263,1.719644,0,0,92.905,40.4052
2014-01-21,1.723768,1.686653,0,0,92.905,40.4052
2014-01-22,1.723768,1.703148,0,0,92.905,40.4052
2014-01-23,1.71552,1.678405,0,0,92.905,40.4052
2014-01-24,1.670158,1.699025,0,0,92.905,40.4052
2014-01-27,1.66191,1.633043,0,0,92.905,40.4052
2014-01-28,1.633043,1.620672,0,0,92.905,40.4052
2014-01-29,1.628919,1.736139,0,0,92.905,40.4052
2014-01-30,1.732015,1.82274,0,0,92.905,40.4052
2014-02-03,1.82274,1.82274,0,0,92.905,40.4052
2014-02-04,1.793873,1.814492,0,0,92.905,40.4052
2014-02-05,1.835112,1.810369,0,0,92.905,40.4052
2014-02-06,1.802121,1.785625,0,0,92.905,40.4052
2014-02-07,1.789749,1.814492,0,0,92.905,40.4052
2014-02-10,1.826864,1.818616,0,0,92.905,40.4052
2014-02-11,1.806245,1.793873,0,0,92.905,40.4052
2014-02-12,1.793873,1.789749,0,0,92.905,40.4052
2014-02-13,1.789749,1.835112,0,0,92.905,40.4052
2014-02-14,1.835112,1.82274,0,0,92.905,40.4052
2014-02-17,1.82274,1.863979,0,0,92.905,40.4052
2014-02-18,1.925836,1.971199,0,0,92.905,40.4052
2014-02-19,1.979446,1.975322,0,0,92.905,40.4052
2014-02-20,1.979446,1.971199,0,0,92.905,40.4052
2014-02-21,1.971199,1.971199,0,0,92.905,40.4052
2014-02-24,1.967075,1.971199,0,0,92.905,40.4052
2014-02-25,1.979446,1.938208,0,0,92.905,40.4052
2014-02-26,1.938208,1.954703,0,0,92.905,40.4052
2014-02-27,1.958827,1.934084,0,0,92.905,40.4052
2014-02-28,1.938208,1.921712,0,0,92.905,40.4052
2014-03-03,1.917589,1.905217,0,0,92.905,40.4052
2014-03-04,1.896969,1.884598,0,0,92.905,40.4052
2014-03-05,1.905217,1.938208,0,0,92.905,40.4052
2014-03-06,1.950579,1.938208,0,0,92.905,40.4052
2014-03-07,1.938208,1.921712,0,0,92.905,40.4052
2014-03-10,1.938208,1.938208,0,0,92.905,40.4052
2014-03-11,1.921712,1.98357,0,0,92.905,40.4052
2014-03-12,1.979446,1.942332,0,0,92.905,40.4052
2014-03-13,1.954703,1.938208,0,0,92.905,40.4052
2014-03-14,1.938208,1.934084,0,0,92.905,40.4052
2014-03-17,1.925836,1.917589,0,0,92.905,40.4052
2014-03-18,1.909341,1.925836,0,0,92.905,40.4052
2014-03-19,1.934084,1.934084,0,0,92.905,40.4052
2014-03-20,1.975322,1.967075,0,0,92.905,40.4052
2014-03-21,1.958827,1.975322,0,0,92.905,40.4052
2014-03-24,1.975322,1.954703,0,0,92.905,40.4052
2014-03-25,1.954703,1.958827,0,0,92.905,40.4052
2014-03-26,1.958827,1.954703,0,0,92.905,40.4052
2014-03-27,1.950579,1.954703,0,0,92.905,40.4052
2014-03-28,1.946455,1.938208,0,0,92.905,40.4052
2014-03-31,1.92996,1.946455,0,0,92.905,40.4052
2014-04-01,1.946455,1.934084,0,0,100.498,41.62499
2014-04-02,1.934084,1.938208,0,0,100.498,41.62499
2014-04-03,1.938208,1.938208,0,0,100.498,41.62499
2014-04-04,1.938208,1.950579,0,0,100.498,41.62499
2014-04-07,1.950579,1.967075,0,0,100.498,41.62499
2014-04-08,1.967075,2.061923,0,0,100.498,41.62499
